INSERT INTO CUSTOMERS VALUES (customer_id,person_id,'name',zipcode);
INSERT INTO CUSTOMERS VALUES (26388279071859,4904,'Zhao',494);
INSERT INTO CUSTOMERS VALUES (26388279074542,4905,'Xu',374);
INSERT INTO CUSTOMERS VALUES (26388279075199,4906,'Li',435);
INSERT INTO CUSTOMERS VALUES (26388279075298,4907,'Richard',1229);
INSERT INTO CUSTOMERS VALUES (26388279075893,4908,'Ngoche',1191);
INSERT INTO CUSTOMERS VALUES (28587302325166,4909,'Jones',1423);
INSERT INTO CUSTOMERS VALUES (28587302328329,4910,'Bartovi�',548);
INSERT INTO CUSTOMERS VALUES (30786325578505,4911,'Dogg',1447);
INSERT INTO CUSTOMERS VALUES (30786325580098,4912,'Zhu',505);
INSERT INTO CUSTOMERS VALUES (30786325583075,4913,'Zhang',319);
INSERT INTO CUSTOMERS VALUES (30786325586609,4914,'Wang',442);
INSERT INTO CUSTOMERS VALUES (32985348835789,4915,'Ho',935);
INSERT INTO CUSTOMERS VALUES (32985348836444,4916,'Xu',328);
INSERT INTO CUSTOMERS VALUES (32985348836578,4917,'Yang',443);
INSERT INTO CUSTOMERS VALUES (32985348838095,4918,'Wang',397);
INSERT INTO CUSTOMERS VALUES (32985348839328,4919,'Ferreira',1291);
INSERT INTO CUSTOMERS VALUES (32985348839802,4920,'Bittman',1307);
INSERT INTO CUSTOMERS VALUES (32985348841364,4921,'Li',484);
INSERT INTO CUSTOMERS VALUES (32985348842904,4922,'Xu',502);
INSERT INTO CUSTOMERS VALUES (235,4923,'Budjana',652);
INSERT INTO CUSTOMERS VALUES (545,4924,'Schmidt',608);
INSERT INTO CUSTOMERS VALUES (1728,4925,'Wong',1210);
INSERT INTO CUSTOMERS VALUES (2613,4926,'Chen',352);
INSERT INTO CUSTOMERS VALUES (3340,4927,'Dia',1317);
INSERT INTO CUSTOMERS VALUES (3878,4928,'Yan',507);
INSERT INTO CUSTOMERS VALUES (5184,4929,'Muller',607);
INSERT INTO CUSTOMERS VALUES (5616,4930,'Reyes',803);
INSERT INTO CUSTOMERS VALUES (5934,4931,'Forouhar',1160);
INSERT INTO CUSTOMERS VALUES (10279,4932,'Santos',820);
INSERT INTO CUSTOMERS VALUES (2199023256610,4933,'Khan',956);
INSERT INTO CUSTOMERS VALUES (2199023260223,4934,'Nguyen',916);
INSERT INTO CUSTOMERS VALUES (2199023262223,4935,'Bombo',1238);
INSERT INTO CUSTOMERS VALUES (2199023262741,4936,'Hoffmann',615);
INSERT INTO CUSTOMERS VALUES (4398046511998,4937,'Onopka',1417);
INSERT INTO CUSTOMERS VALUES (4398046514703,4938,'Toth',1154);
INSERT INTO CUSTOMERS VALUES (4398046515550,4939,'Aab',1183);
INSERT INTO CUSTOMERS VALUES (4398046518427,4940,'Escobar',1062);
INSERT INTO CUSTOMERS VALUES (4398046519226,4941,'Castillo',1432);
INSERT INTO CUSTOMERS VALUES (4398046520174,4942,'Colombo',1177);
INSERT INTO CUSTOMERS VALUES (4398046520337,4943,'Suzuki',701);
INSERT INTO CUSTOMERS VALUES (6597069766923,4944,'Mohede',639);
INSERT INTO CUSTOMERS VALUES (6597069767122,4945,'Xu',505);
INSERT INTO CUSTOMERS VALUES (6597069768945,4946,'Anwar',668);
INSERT INTO CUSTOMERS VALUES (6597069770530,4947,'Ahmadzai',958);
INSERT INTO CUSTOMERS VALUES (6597069770980,4948,'Pinto',1053);
INSERT INTO CUSTOMERS VALUES (6597069774179,4949,'Chen',454);
INSERT INTO CUSTOMERS VALUES (6597069775185,4950,'David',1395);
INSERT INTO CUSTOMERS VALUES (6597069776513,4951,'Davis',884);
INSERT INTO CUSTOMERS VALUES (6597069776525,4952,'Li',395);
INSERT INTO CUSTOMERS VALUES (8796093024389,4953,'Santos',1293);
INSERT INTO CUSTOMERS VALUES (8796093024700,4954,'Chen',478);
INSERT INTO CUSTOMERS VALUES (8796093024991,4955,'Alonso',1348);
INSERT INTO CUSTOMERS VALUES (8796093029568,4956,'Yang',500);
INSERT INTO CUSTOMERS VALUES (8796093031435,4957,'Thomas',1425);
INSERT INTO CUSTOMERS VALUES (10995116279895,4958,'Grenville',1325);
INSERT INTO CUSTOMERS VALUES (10995116280041,4959,'Mendez',720);
INSERT INTO CUSTOMERS VALUES (10995116280812,4960,'Alvarez',1432);
INSERT INTO CUSTOMERS VALUES (10995116281410,4961,'Malik',769);
INSERT INTO CUSTOMERS VALUES (10995116281468,4962,'Le',927);
INSERT INTO CUSTOMERS VALUES (10995116283741,4963,'Abascal',721);
INSERT INTO CUSTOMERS VALUES (10995116283801,4964,'Popescu',1308);
INSERT INTO CUSTOMERS VALUES (10995116284691,4965,'Alves',592);
INSERT INTO CUSTOMERS VALUES (10995116286207,4966,'Reyes',809);
INSERT INTO CUSTOMERS VALUES (13194139534753,4967,'Zakrzewski',1282);
INSERT INTO CUSTOMERS VALUES (13194139536648,4968,'Ben, Dhifallah',1400);
INSERT INTO CUSTOMERS VALUES (13194139537964,4969,'Souza',579);
INSERT INTO CUSTOMERS VALUES (13194139542061,4970,'Liu',441);
INSERT INTO CUSTOMERS VALUES (13194139542214,4971,'Applunius',1209);
INSERT INTO CUSTOMERS VALUES (15393162790757,4972,'Laszlo',1151);
INSERT INTO CUSTOMERS VALUES (15393162795752,4973,'Dobrunov',837);
INSERT INTO CUSTOMERS VALUES (15393162796425,4974,'Zhang',395);
INSERT INTO CUSTOMERS VALUES (15393162797201,4975,'Balog',1154);
INSERT INTO CUSTOMERS VALUES (15393162797349,4976,'Zhang',433);
INSERT INTO CUSTOMERS VALUES (15393162797510,4977,'Alvarez',1431);
INSERT INTO CUSTOMERS VALUES (15393162798554,4978,'Becker',610);
INSERT INTO CUSTOMERS VALUES (15393162799401,4979,'Ramos',542);
INSERT INTO CUSTOMERS VALUES (17592186045163,4980,'Li',397);
INSERT INTO CUSTOMERS VALUES (17592186049274,4981,'Meza',745);
INSERT INTO CUSTOMERS VALUES (17592186049620,4982,'Wong',1207);
INSERT INTO CUSTOMERS VALUES (17592186051567,4983,'Lei',359);
INSERT INTO CUSTOMERS VALUES (17592186053356,4984,'Miller',1025);
INSERT INTO CUSTOMERS VALUES (17592186053473,4985,'Ali',769);
INSERT INTO CUSTOMERS VALUES (17592186054587,4986,'Santos',809);
INSERT INTO CUSTOMERS VALUES (19791209302692,4987,'Gao',486);
INSERT INTO CUSTOMERS VALUES (19791209305816,4988,'Zhang',323);
INSERT INTO CUSTOMERS VALUES (19791209307551,4989,'Nguyen',930);
INSERT INTO CUSTOMERS VALUES (19791209308581,4990,'Morais',1291);
INSERT INTO CUSTOMERS VALUES (19791209309875,4991,'Burak',1453);
INSERT INTO CUSTOMERS VALUES (19791209310557,4992,'Mangalaza',1202);
INSERT INTO CUSTOMERS VALUES (21990232555528,4993,'Zaland',958);
INSERT INTO CUSTOMERS VALUES (21990232556970,4994,'Yan',401);
INSERT INTO CUSTOMERS VALUES (21990232558574,4995,'Wang',395);
INSERT INTO CUSTOMERS VALUES (21990232559824,4996,'Donati',1175);
INSERT INTO CUSTOMERS VALUES (21990232564036,4997,'Yang',349);
INSERT INTO CUSTOMERS VALUES (21990232565245,4998,'Alkaios',1138);
INSERT INTO CUSTOMERS VALUES (21990232566264,4999,'Thapa',1242);
INSERT INTO CUSTOMERS VALUES (24189255811131,5000,'Yang',414);
INSERT INTO CUSTOMERS VALUES (24189255811413,5001,'Li',440);
INSERT INTO CUSTOMERS VALUES (24189255811583,5002,'Wang',328);
INSERT INTO CUSTOMERS VALUES (24189255813003,5003,'Chiri',1237);
INSERT INTO CUSTOMERS VALUES (24189255813862,5004,'Gallagher',658);
INSERT INTO CUSTOMERS VALUES (24189255814746,5005,'Hussain',791);
INSERT INTO CUSTOMERS VALUES (24189255817244,5006,'Anwar',635);
INSERT INTO CUSTOMERS VALUES (24189255818672,5007,'Wei',421);
INSERT INTO CUSTOMERS VALUES (24189255818812,5008,'Wang',350);
INSERT INTO CUSTOMERS VALUES (24189255821777,5009,'Becker',595);
INSERT INTO CUSTOMERS VALUES (26388279068342,5010,'Wang',469);
INSERT INTO CUSTOMERS VALUES (26388279069921,5011,'Rodriguez',739);
INSERT INTO CUSTOMERS VALUES (26388279070719,5012,'Chen',388);
INSERT INTO CUSTOMERS VALUES (26388279072133,5013,'Zhang',331);
INSERT INTO CUSTOMERS VALUES (26388279076543,5014,'Chen',319);
INSERT INTO CUSTOMERS VALUES (28587302322230,5015,'Yang',454);
INSERT INTO CUSTOMERS VALUES (28587302323011,5016,'Chen',328);
INSERT INTO CUSTOMERS VALUES (28587302323856,5017,'Nguyen',947);
INSERT INTO CUSTOMERS VALUES (28587302324553,5018,'Schmidt',602);
INSERT INTO CUSTOMERS VALUES (28587302325236,5019,'Xu',446);
INSERT INTO CUSTOMERS VALUES (28587302327162,5020,'Betancourt',1062);
INSERT INTO CUSTOMERS VALUES (28587302329171,5021,'Brown',1021);
INSERT INTO CUSTOMERS VALUES (28587302329651,5022,'Aquino',828);
INSERT INTO CUSTOMERS VALUES (28587302332015,5023,'Smith',1025);
INSERT INTO CUSTOMERS VALUES (28587302332674,5024,'Al-Habsi',539);
INSERT INTO CUSTOMERS VALUES (30786325579125,5025,'Zhang',422);
INSERT INTO CUSTOMERS VALUES (30786325584189,5026,'Ambane',1045);
INSERT INTO CUSTOMERS VALUES (32985348836053,5027,'Kovacs',1153);
INSERT INTO CUSTOMERS VALUES (32985348836868,5028,'Wang',487);
INSERT INTO CUSTOMERS VALUES (32985348842690,5029,'Hoffmann',622);
INSERT INTO CUSTOMERS VALUES (1373,5030,'Jones',1422);
INSERT INTO CUSTOMERS VALUES (1626,5031,'Bajt',1185);
INSERT INTO CUSTOMERS VALUES (1979,5032,'Karachalios',1144);
INSERT INTO CUSTOMERS VALUES (3688,5033,'Mamo',1128);
INSERT INTO CUSTOMERS VALUES (5670,5034,'Lim',1214);
INSERT INTO CUSTOMERS VALUES (6034,5035,'Fischer',609);
INSERT INTO CUSTOMERS VALUES (7502,5036,'Wang',356);
INSERT INTO CUSTOMERS VALUES (8027,5037,'Ouma',1194);
INSERT INTO CUSTOMERS VALUES (10082,5038,'Nguyen',938);
INSERT INTO CUSTOMERS VALUES (10813,5039,'Zhang',333);
INSERT INTO CUSTOMERS VALUES (2199023255685,5040,'Akhmadiyeva',1181);
INSERT INTO CUSTOMERS VALUES (2199023256660,5041,'Linchuk',999);
INSERT INTO CUSTOMERS VALUES (2199023256914,5042,'Zhang',470);
INSERT INTO CUSTOMERS VALUES (2199023260510,5043,'Chau',1033);
INSERT INTO CUSTOMERS VALUES (2199023266543,5044,'Zhu',409);
INSERT INTO CUSTOMERS VALUES (4398046513779,5045,'Ben-Tzur',1441);
INSERT INTO CUSTOMERS VALUES (4398046513801,5046,'Chen',408);
INSERT INTO CUSTOMERS VALUES (4398046514671,5047,'Basov',846);
INSERT INTO CUSTOMERS VALUES (4398046515332,5048,'Lee',980);
INSERT INTO CUSTOMERS VALUES (4398046517836,5049,'Cejas',978);
INSERT INTO CUSTOMERS VALUES (6597069767007,5050,'Matsudaira',696);
INSERT INTO CUSTOMERS VALUES (6597069771230,5051,'Wei',431);
INSERT INTO CUSTOMERS VALUES (6597069772611,5052,'Spanic',1426);
INSERT INTO CUSTOMERS VALUES (6597069774359,5053,'Wang',365);
INSERT INTO CUSTOMERS VALUES (6597069774395,5054,'Bajracharya',1245);
INSERT INTO CUSTOMERS VALUES (6597069775298,5055,'Tsiranana',1199);
INSERT INTO CUSTOMERS VALUES (6597069775833,5056,'Chen',483);
INSERT INTO CUSTOMERS VALUES (6597069777599,5057,'Brown',1423);
INSERT INTO CUSTOMERS VALUES (8796093022483,5058,'Li',311);
INSERT INTO CUSTOMERS VALUES (8796093022499,5059,'Li',402);
INSERT INTO CUSTOMERS VALUES (8796093022566,5060,'Araya',1056);
INSERT INTO CUSTOMERS VALUES (8796093023358,5061,'Gonzalez',715);
INSERT INTO CUSTOMERS VALUES (8796093024170,5062,'Wang',1304);
INSERT INTO CUSTOMERS VALUES (8796093024769,5063,'Berg',1250);
INSERT INTO CUSTOMERS VALUES (8796093025214,5064,'Xu',487);
INSERT INTO CUSTOMERS VALUES (8796093026192,5065,'Nariman',1012);
INSERT INTO CUSTOMERS VALUES (8796093029179,5066,'Basov',871);
INSERT INTO CUSTOMERS VALUES (8796093030387,5067,'Silva',594);
INSERT INTO CUSTOMERS VALUES (10995116279881,5068,'Liu',371);
INSERT INTO CUSTOMERS VALUES (10995116280705,5069,'Smith',980);
INSERT INTO CUSTOMERS VALUES (10995116284097,5070,'Clerc',1134);
INSERT INTO CUSTOMERS VALUES (10995116286272,5071,'Dayan',1227);
INSERT INTO CUSTOMERS VALUES (10995116288412,5072,'Yang',318);
INSERT INTO CUSTOMERS VALUES (13194139535248,5073,'Chen',406);
INSERT INTO CUSTOMERS VALUES (13194139538785,5074,'Efimkin',835);
INSERT INTO CUSTOMERS VALUES (13194139541550,5075,'Lei',430);
INSERT INTO CUSTOMERS VALUES (13194139541692,5076,'Wu',361);
INSERT INTO CUSTOMERS VALUES (15393162791544,5077,'Gusev',850);
INSERT INTO CUSTOMERS VALUES (15393162795511,5078,'Garcia',810);
INSERT INTO CUSTOMERS VALUES (17592186045134,5079,'Zhang',373);
INSERT INTO CUSTOMERS VALUES (17592186045860,5080,'Sheik',845);
INSERT INTO CUSTOMERS VALUES (17592186047654,5081,'Park',1337);
INSERT INTO CUSTOMERS VALUES (17592186048270,5082,'Johnson',890);
INSERT INTO CUSTOMERS VALUES (17592186049475,5083,'Adamic',549);
INSERT INTO CUSTOMERS VALUES (17592186050933,5084,'Wu',338);
INSERT INTO CUSTOMERS VALUES (19791209300185,5085,'Donati',1173);
INSERT INTO CUSTOMERS VALUES (19791209301960,5086,'Alvarez',726);
INSERT INTO CUSTOMERS VALUES (19791209303838,5087,'Liu',372);
INSERT INTO CUSTOMERS VALUES (21990232557833,5088,'Diori',1259);
INSERT INTO CUSTOMERS VALUES (21990232558157,5089,'Rodriguez',720);
INSERT INTO CUSTOMERS VALUES (21990232558600,5090,'Rossi',1175);
INSERT INTO CUSTOMERS VALUES (21990232559045,5091,'Gerima',1120);
INSERT INTO CUSTOMERS VALUES (21990232559274,5092,'Zhang',330);
INSERT INTO CUSTOMERS VALUES (21990232559890,5093,'Williams',1114);
INSERT INTO CUSTOMERS VALUES (21990232560539,5094,'Zhang',404);
INSERT INTO CUSTOMERS VALUES (21990232564799,5095,'Ivanov',842);
INSERT INTO CUSTOMERS VALUES (24189255813120,5096,'Arif',667);
INSERT INTO CUSTOMERS VALUES (24189255814751,5097,'Kabila',1098);
INSERT INTO CUSTOMERS VALUES (24189255815931,5098,'Khan',777);
INSERT INTO CUSTOMERS VALUES (24189255816689,5099,'Yang',395);
INSERT INTO CUSTOMERS VALUES (24189255817339,5100,'Cruz',820);
INSERT INTO CUSTOMERS VALUES (24189255817737,5101,'Reyes',798);
INSERT INTO CUSTOMERS VALUES (24189255819420,5102,'Garcia',810);
INSERT INTO CUSTOMERS VALUES (26388279066746,5103,'Li',365);
INSERT INTO CUSTOMERS VALUES (26388279069505,5104,'Svensson',1369);
INSERT INTO CUSTOMERS VALUES (26388279071166,5105,'Bauer',633);
INSERT INTO CUSTOMERS VALUES (26388279071455,5106,'Yan',379);
INSERT INTO CUSTOMERS VALUES (26388279073670,5107,'Mohede',651);
INSERT INTO CUSTOMERS VALUES (26388279073948,5108,'Wu',381);
INSERT INTO CUSTOMERS VALUES (26388279073997,5109,'Li',395);
INSERT INTO CUSTOMERS VALUES (26388279074389,5110,'Zhang',469);
INSERT INTO CUSTOMERS VALUES (26388279077155,5111,'Kim',1339);
INSERT INTO CUSTOMERS VALUES (28587302325244,5112,'Anwar',643);
INSERT INTO CUSTOMERS VALUES (28587302326589,5113,'Robertson',546);
INSERT INTO CUSTOMERS VALUES (28587302326871,5114,'Santos',582);
INSERT INTO CUSTOMERS VALUES (28587302328756,5115,'Brown',878);
INSERT INTO CUSTOMERS VALUES (28587302329073,5116,'Magalona',819);
INSERT INTO CUSTOMERS VALUES (28587302331346,5117,'Roberts',1022);
INSERT INTO CUSTOMERS VALUES (30786325580429,5118,'Balawan',652);
INSERT INTO CUSTOMERS VALUES (30786325580944,5119,'Evans',1192);
INSERT INTO CUSTOMERS VALUES (30786325581921,5120,'Liu',492);
INSERT INTO CUSTOMERS VALUES (30786325582426,5121,'Richter',628);
INSERT INTO CUSTOMERS VALUES (30786325582828,5122,'Roy',1023);
INSERT INTO CUSTOMERS VALUES (30786325583466,5123,'Barre',1122);
INSERT INTO CUSTOMERS VALUES (30786325585874,5124,'Wang',339);
INSERT INTO CUSTOMERS VALUES (30786325588239,5125,'Chen',338);
INSERT INTO CUSTOMERS VALUES (32985348836042,5126,'Yamada',680);
INSERT INTO CUSTOMERS VALUES (32985348836501,5127,'Doan',935);
INSERT INTO CUSTOMERS VALUES (32985348837719,5128,'Zhu',414);
INSERT INTO CUSTOMERS VALUES (32985348838785,5129,'Li',362);
INSERT INTO CUSTOMERS VALUES (32985348838818,5130,'Gonzalez',727);
INSERT INTO CUSTOMERS VALUES (32985348838916,5131,'Zhang',447);
INSERT INTO CUSTOMERS VALUES (32985348839195,5132,'Brown',888);
INSERT INTO CUSTOMERS VALUES (32985348842009,5133,'Kalaba',1447);
INSERT INTO CUSTOMERS VALUES (32985348842379,5134,'Taya',531);
INSERT INTO CUSTOMERS VALUES (32985348842738,5135,'Eduard',1417);
INSERT INTO CUSTOMERS VALUES (35184372098749,5136,'Williams',1115);
INSERT INTO CUSTOMERS VALUES (1475,5137,'Wattansin',1385);
INSERT INTO CUSTOMERS VALUES (1701,5138,'Cajes',823);
INSERT INTO CUSTOMERS VALUES (2246,5139,'Lo',1260);
INSERT INTO CUSTOMERS VALUES (3258,5140,'Aquino',817);
INSERT INTO CUSTOMERS VALUES (3479,5141,'Gerima',1123);
INSERT INTO CUSTOMERS VALUES (6075,5142,'Basov',865);
INSERT INTO CUSTOMERS VALUES (7060,5143,'Garcia',813);
INSERT INTO CUSTOMERS VALUES (8128,5144,'Schulz',604);
INSERT INTO CUSTOMERS VALUES (8791,5145,'Mangiarotti',1172);
INSERT INTO CUSTOMERS VALUES (2199023256557,5146,'Williams',899);
INSERT INTO CUSTOMERS VALUES (2199023257102,5147,'Alkaios',1140);
INSERT INTO CUSTOMERS VALUES (2199023258869,5148,'Gonzalez',1064);
INSERT INTO CUSTOMERS VALUES (2199023259830,5149,'Becker',618);
INSERT INTO CUSTOMERS VALUES (2199023260154,5150,'Garcia',807);
INSERT INTO CUSTOMERS VALUES (2199023260663,5151,'Garcia',799);
INSERT INTO CUSTOMERS VALUES (2199023262073,5152,'Charpentier',1131);
INSERT INTO CUSTOMERS VALUES (2199023266386,5153,'Oliveira',570);
INSERT INTO CUSTOMERS VALUES (4398046512513,5154,'Haddou',1129);
INSERT INTO CUSTOMERS VALUES (4398046515788,5155,'Li',374);
INSERT INTO CUSTOMERS VALUES (4398046515896,5156,'González',1053);
INSERT INTO CUSTOMERS VALUES (4398046516321,5157,'Zhang',448);
INSERT INTO CUSTOMERS VALUES (4398046516780,5158,'Zhang',498);
INSERT INTO CUSTOMERS VALUES (4398046517564,5159,'Ha',936);
INSERT INTO CUSTOMERS VALUES (6597069769166,5160,'Almeida',1295);
INSERT INTO CUSTOMERS VALUES (6597069770014,5161,'Dubinsky',993);
INSERT INTO CUSTOMERS VALUES (6597069775501,5162,'Li',499);
INSERT INTO CUSTOMERS VALUES (6597069776919,5163,'Zhang',442);
INSERT INTO CUSTOMERS VALUES (8796093023665,5164,'Chen',365);
INSERT INTO CUSTOMERS VALUES (8796093023882,5165,'Johansson',1364);
INSERT INTO CUSTOMERS VALUES (8796093025100,5166,'Yan',429);
INSERT INTO CUSTOMERS VALUES (8796093025465,5167,'Zakrzewski',1282);
INSERT INTO CUSTOMERS VALUES (8796093029128,5168,'Agramonte',1071);
INSERT INTO CUSTOMERS VALUES (8796093029982,5169,'Codreanu',1221);
INSERT INTO CUSTOMERS VALUES (8796093030442,5170,'Salvador',811);
INSERT INTO CUSTOMERS VALUES (8796093031532,5171,'Xie',381);
INSERT INTO CUSTOMERS VALUES (10995116278691,5172,'Wang',504);
INSERT INTO CUSTOMERS VALUES (10995116278960,5173,'Popescu',1308);
INSERT INTO CUSTOMERS VALUES (10995116279552,5174,'Ha',926);
INSERT INTO CUSTOMERS VALUES (10995116280822,5175,'Ho',937);
INSERT INTO CUSTOMERS VALUES (10995116281110,5176,'Khaleghi',1162);
INSERT INTO CUSTOMERS VALUES (10995116283226,5177,'Diaz',974);
INSERT INTO CUSTOMERS VALUES (10995116285655,5178,'Suzuki',708);
INSERT INTO CUSTOMERS VALUES (10995116287862,5179,'Li',416);
INSERT INTO CUSTOMERS VALUES (13194139534819,5180,'Xu',410);
INSERT INTO CUSTOMERS VALUES (13194139536487,5181,'Kurková',1082);
INSERT INTO CUSTOMERS VALUES (13194139543549,5182,'Efimkin',864);
INSERT INTO CUSTOMERS VALUES (13194139544256,5183,'Zhu',463);
INSERT INTO CUSTOMERS VALUES (15393162789478,5184,'Elek',1154);
INSERT INTO CUSTOMERS VALUES (15393162791670,5185,'Laszlo',1153);
INSERT INTO CUSTOMERS VALUES (15393162792255,5186,'Popov',853);
INSERT INTO CUSTOMERS VALUES (15393162793205,5187,'Bomani',1380);
INSERT INTO CUSTOMERS VALUES (15393162793499,5188,'Damme',1009);
INSERT INTO CUSTOMERS VALUES (15393162794077,5189,'Chedid',1108);
INSERT INTO CUSTOMERS VALUES (15393162795549,5190,'Li',457);
INSERT INTO CUSTOMERS VALUES (15393162799199,5191,'Hassan',1100);
INSERT INTO CUSTOMERS VALUES (17592186045840,5192,'Garcia',1274);
INSERT INTO CUSTOMERS VALUES (17592186051452,5193,'Akhmadiyeva',1179);
INSERT INTO CUSTOMERS VALUES (17592186053115,5194,'Ferrer',964);
INSERT INTO CUSTOMERS VALUES (17592186053735,5195,'Garcia',812);
INSERT INTO CUSTOMERS VALUES (17592186053789,5196,'Visser',1254);
INSERT INTO CUSTOMERS VALUES (17592186055200,5197,'Ivanov',850);
INSERT INTO CUSTOMERS VALUES (19791209300003,5198,'Ahmed',786);
INSERT INTO CUSTOMERS VALUES (19791209300907,5199,'Sumac',1267);
INSERT INTO CUSTOMERS VALUES (19791209309506,5200,'Mamo',1125);
INSERT INTO CUSTOMERS VALUES (21990232555982,5201,'Qaderi',959);
INSERT INTO CUSTOMERS VALUES (21990232558283,5202,'Wang',404);
INSERT INTO CUSTOMERS VALUES (21990232559060,5203,'Abargil',523);
INSERT INTO CUSTOMERS VALUES (21990232561693,5204,'Andersson',1366);
INSERT INTO CUSTOMERS VALUES (21990232562550,5205,'Rodriguez',1058);
INSERT INTO CUSTOMERS VALUES (21990232562905,5206,'Liu',474);
INSERT INTO CUSTOMERS VALUES (21990232566319,5207,'Vanunu',1234);
INSERT INTO CUSTOMERS VALUES (24189255811087,5208,'Wei',426);
INSERT INTO CUSTOMERS VALUES (24189255813191,5209,'Martinez',1345);
INSERT INTO CUSTOMERS VALUES (24189255813776,5210,'Popov',853);
INSERT INTO CUSTOMERS VALUES (24189255816010,5211,'Zhou',360);
INSERT INTO CUSTOMERS VALUES (24189255816594,5212,'Wang',470);
INSERT INTO CUSTOMERS VALUES (24189255817922,5213,'Zhao',369);
INSERT INTO CUSTOMERS VALUES (24189255819541,5214,'Ho',947);
INSERT INTO CUSTOMERS VALUES (26388279068457,5215,'Bernoulli',551);
INSERT INTO CUSTOMERS VALUES (26388279073709,5216,'Yang',499);
INSERT INTO CUSTOMERS VALUES (26388279075208,5217,'Martins',1293);
INSERT INTO CUSTOMERS VALUES (28587302325660,5218,'Perez',1346);
INSERT INTO CUSTOMERS VALUES (28587302332126,5219,'Kerndlova',1083);
INSERT INTO CUSTOMERS VALUES (28587302332866,5220,'Wagner',625);
INSERT INTO CUSTOMERS VALUES (30786325578626,5221,'Wu',383);
INSERT INTO CUSTOMERS VALUES (30786325579397,5222,'Do',912);
INSERT INTO CUSTOMERS VALUES (30786325580637,5223,'Budjana',643);
INSERT INTO CUSTOMERS VALUES (30786325581330,5224,'Aquino',816);
INSERT INTO CUSTOMERS VALUES (30786325581858,5225,'Aouadhi',1395);
INSERT INTO CUSTOMERS VALUES (30786325587259,5226,'Hassan',1109);
INSERT INTO CUSTOMERS VALUES (32985348834344,5227,'Li',467);
INSERT INTO CUSTOMERS VALUES (32985348834395,5228,'Martens',1001);
INSERT INTO CUSTOMERS VALUES (32985348835032,5229,'Antonescu',1312);
INSERT INTO CUSTOMERS VALUES (32985348835906,5230,'Pereira',1289);
INSERT INTO CUSTOMERS VALUES (32985348838015,5231,'Smith',1423);
INSERT INTO CUSTOMERS VALUES (32985348842766,5232,'Zhang',472);
INSERT INTO CUSTOMERS VALUES (32985348844232,5233,'Popescu',1306);
INSERT INTO CUSTOMERS VALUES (35184372089056,5234,'Gao',355);
INSERT INTO CUSTOMERS VALUES (1535,5235,'Yamamoto',706);
INSERT INTO CUSTOMERS VALUES (2174,5236,'Aguirre',1269);
INSERT INTO CUSTOMERS VALUES (3598,5237,'Wang',322);
INSERT INTO CUSTOMERS VALUES (5137,5238,'Wilson',885);
INSERT INTO CUSTOMERS VALUES (6197,5239,'Simsek',1410);
INSERT INTO CUSTOMERS VALUES (10308,5240,'Xu',384);
INSERT INTO CUSTOMERS VALUES (2199023255673,5241,'Kofler',1416);
INSERT INTO CUSTOMERS VALUES (2199023257725,5242,'Miller',882);
INSERT INTO CUSTOMERS VALUES (2199023259936,5243,'Le',938);
